ID1	231		16	1799	516	7.78788	215292
ID1	232		16	1815	516	7.82328	216224
ID1	233		16	1831	516	7.85837	217156
ID1	234		16	1847	516	7.89316	218088
ID1	235		16	1863	516	7.92766	219020
ID1	236		16	1879	516	7.96186	219952
ID1	237		16	1895	517	7.99578	220884
ID1	238		17	1912	517	8.03361	221816
ID1	239		17	1929	517	8.07113	222748
ID1	240		17	1946	517	8.10833	223680
ID1	241		17	1963	517	8.14523	224612
ID1	242		17	1980	517	8.18182	225544
ID1	243		17	1997	517	8.21811	226476
ID1	244		17	2014	517	8.2541	227408
ID1	245		17	2031	517	8.2898	228340
ID1	246		17	2048	517	8.3252	229272
ID1	247		17	2065	517	8.36032	230204
ID1	248		17	2082	517	8.39516	231136
ID1	249		17	2099	517	8.42972	232068
ID1	250		17	2116	517	8.464	233000
ID1	251		17	2133	518	8.49801	233932
ID1	252		18	2151	518	8.53571	234864
ID1	253		18	2169	518	8.57312	235796
ID1	254		18	2187	518	8.61024	236728
ID1	255		18	2205	518	8.64706	237660
ID1	256		18	2223	518	8.68359	238592
ID1	257		18	2241	518	8.71984	239524
ID1	258		18	2259	518	8.75581	240456
ID1	259		18	2277	518	8.79151	241388
ID1	260		18	2295	518	8.82692	242320
ID1	261		18	2313	518	8.86207	243252
ID1	262		18	2331	518	8.89695	244184
ID1	263		18	2349	518	8.93156	245116
ID1	264		18	2367	519	8.96591	246048
ID1	265		19	2386	519	9.00377	246980
ID1	266		19	2405	519	9.04135	247912
ID1	267		19	2424	519	9.07865	248844
ID1	268		19	2443	519	9.11567	249776
ID1	269		19	2462	519	9.15242	250708
ID1	270		19	2481	519	9.18889	251640
ID1	271		19	2500	519	9.22509	252572
ID1	272		19	2519	519	9.26103	253504
ID1	273		19	2538	519	9.2967	254436
ID1	274		19	2557	519	9.33212	255368
ID1	275		19	2576	519	9.36727	256300
ID1	276		19	2595	519	9.40217	257232
ID1	277		19	2614	519	9.43682	258164
ID1	278		19	2633	520	9.47122	259096
ID1	279		20	2653	520	9.50896	260028
ID1	280		20	2673	520	9.54643	260960
ID1	281		20	2693	520	9.58363	261892
ID1	282		20	2713	520	9.62057	262824
ID1	283		20	2733	520	9.65724	263756
ID1	284		20	2753	520	9.69366	264688
ID1	285		20	2773	520	9.72982	265620
ID1	286		20	2793	520	9.76573	266552
ID1	287		20	2813	520	9.80139	267484
ID1	288		20	2833	520	9.83681	268416
ID1	289		20	2853	520	9.87197	269348
ID1	290		20	2873	520	9.9069	270280
ID1	291		20	2893	520	9.94158	271212
ID1	292		20	2913	521	9.97603	272144
ID1	293		21	2934	521	10.0137	273076
